j,var1,var2,y1,y2,f
1,1,2,2.787878787878788,2.545454545454546,0.0003182190076587897
1,1,2,2.8686868686868685,2.545454545454546,0.00026573199432966007
1,1,2,2.94949494949495,2.545454545454546,0.0002227189214521903
1,1,2,3.0303030303030303,2.545454545454546,0.00018741862878408056
1,1,2,3.1111111111111107,2.545454545454546,0.00015840512115212495
1,1,2,3.191919191919192,2.545454545454546,0.0001345216112978367
1,1,2,3.2727272727272725,2.545454545454546,0.00011482779366654723
1,1,2,3.353535353535354,2.545454545454546,9.855789523213683e-5
1,1,2,3.4343434343434343,2.545454545454546,8.508733522459273e-5
1,1,2,3.5151515151515156,2.545454545454546,7.390616923153956e-5
1,1,2,3.595959595959596,2.545454545454546,6.459783897831685e-5
1,1,2,3.6767676767676765,2.545454545454546,5.6822063763367734e-5
1,1,2,3.757575757575758,2.545454545454546,5.0300976487252334e-5
1,1,2,3.8383838383838382,2.545454545454546,4.4807821848298745e-5
1,1,2,3.9191919191919196,2.545454545454546,4.015769962718951e-5
1,1,2,4.0,2.545454545454546,3.6199959239707593e-5
1,1,2,-4.0,2.6262626262626263,2.4240815650560644e-5
1,1,2,-3.9191919191919196,2.6262626262626263,2.6486307153595378e-5
1,1,2,-3.8383838383838382,2.6262626262626263,2.903582353941514e-5
1,1,2,-3.757575757575758,2.6262626262626263,3.1943029915835104e-5
1,1,2,-3.6767676767676765,2.6262626262626263,3.527206920700533e-5
1,1,2,-3.595959595959596,2.6262626262626263,3.90996535655622e-5
1,1,2,-3.5151515151515156,2.6262626262626263,4.3517603076852315e-5
1,1,2,-3.4343434343434343,2.6262626262626263,4.863594259782569e-5
1,1,2,-3.353535353535354,2.6262626262626263,5.458669630971024e-5
1,1,2,-3.2727272727272725,2.6262626262626263,6.152855560280255e-5
1,1,2,-3.191919191919192,2.6262626262626263,6.965264161906792e-5
1,1,2,-3.1111111111111107,2.6262626262626263,7.918964213264792e-5
1,1,2,-3.0303030303030303,2.6262626262626263,9.041867668725827e-5
1,1,2,-2.94949494949495,2.6262626262626263,0.00010367833668836843
1,1,2,-2.8686868686868685,2.6262626262626263,0.00011938045908970774
1,1,2,-2.787878787878788,2.6262626262626263,0.00013802731998267763
1,1,2,-2.7070707070707067,2.6262626262626263,0.00016023306803417516
1,1,2,-2.6262626262626263,2.6262626262626263,0.0001867503394437826
1,1,2,-2.545454545454545,2.6262626262626263,0.00021850307962887624
1,1,2,-2.4646464646464645,2.6262626262626263,0.00025662660989578316
1,1,2,-2.383838383838384,2.6262626262626263,0.0003025158873421521
1,1,2,-2.3030303030303028,2.6262626262626263,0.0003578826890922609
1,1,2,-2.2222222222222223,2.6262626262626263,0.00042482210185719113
1,1,2,-2.141414141414142,2.6262626262626263,0.0005058882336057989
1,1,2,-2.0606060606060606,2.6262626262626263,0.0006041785266462778
1,1,2,-1.9797979797979794,2.6262626262626263,0.0007234254851314375
1,1,2,-1.8989898989898988,2.6262626262626263,0.0008680940455197547
1,1,2,-1.8181818181818183,2.6262626262626263,0.0010434821387461518
1,1,2,-1.7373737373737372,2.6262626262626263,0.0012558209966735917
1,1,2,-1.6565656565656566,2.6262626262626263,0.0015123700457498079
1,1,2,-1.575757575757576,2.6262626262626263,0.0018214982636989782
1,1,2,-1.4949494949494948,2.6262626262626263,0.0021927390848417425
1,1,2,-1.4141414141414137,2.6262626262626263,0.0026367989749425456
1,1,2,-1.3333333333333337,2.6262626262626263,0.0031654908394610714
1,1,2,-1.2525252525252526,2.6262626262626263,0.003791553514524577
1,1,2,-1.1717171717171715,2.6262626262626263,0.004528309799952288
1,1,2,-1.0909090909090908,2.6262626262626263,0.005389110908395175
1,1,2,-1.0101010101010102,2.6262626262626263,0.006386518557490241
1,1,2,-0.9292929292929293,2.6262626262626263,0.0075311910075751285
1,1,2,-0.8484848484848486,2.6262626262626263,0.008830469176612359
1,1,2,-0.767676767676768,2.6262626262626263,0.010286704755764892
1,1,2,-0.6868686868686869,2.6262626262626263,0.011895431939732045
1,1,2,-0.6060606060606057,2.6262626262626263,0.013643551080868668
1,1,2,-0.5252525252525251,2.6262626262626263,0.015507754157585773
1,1,2,-0.44444444444444464,2.6262626262626263,0.017453463668964945
1,1,2,-0.36363636363636354,2.6262626262626263,0.019434566591294743
1,1,2,-0.2828282828282829,2.6262626262626263,0.021394198509008273
1,1,2,-0.2020202020202022,2.6262626262626263,0.023266768442353723
1,1,2,-0.1212121212121211,2.6262626262626263,0.02498130374980141
1,1,2,-0.04040404040404,2.6262626262626263,0.0264660190576517
1,1,2,0.040404040404040664,2.6262626262626263,0.027653768224568397
1,1,2,0.1212121212121211,2.6262626262626263,0.028487767549785055
1,1,2,0.20202020202020243,2.6262626262626263,0.028926784337970576
1,1,2,0.2828282828282829,2.6262626262626263,0.02894897941030538
1,1,2,0.3636363636363633,2.6262626262626263,0.02855381330005332
1,1,2,0.44444444444444464,2.6262626262626263,0.02776179735730669
1,1,2,0.5252525252525251,2.6262626262626263,0.02661225025537987
1,1,2,0.6060606060606064,2.6262626262626263,0.025159494035679148
1,1,2,0.6868686868686869,2.6262626262626263,0.02346806236839614
1,1,2,0.7676767676767673,2.6262626262626263,0.021607528131233462
1,1,2,0.8484848484848486,2.6262626262626263,0.01964752217983735
1,1,2,0.9292929292929291,2.6262626262626263,0.017653421562885963
1,1,2,1.0101010101010104,2.6262626262626263,0.015683037921629544
1,1,2,1.0909090909090908,2.6262626262626263,0.013784457115314333
1,1,2,1.1717171717171722,2.6262626262626263,0.01199500830831119
1,1,2,1.2525252525252526,2.6262626262626263,0.01034121115650376
1,1,2,1.333333333333333,2.6262626262626263,0.008839479234255841
1,1,2,1.4141414141414144,2.6262626262626263,0.007497340344020644
1,1,2,1.4949494949494948,2.6262626262626263,0.006314952220986226
1,1,2,1.5757575757575761,2.6262626262626263,0.005286727707091488
1,1,2,1.6565656565656566,2.6262626262626263,0.004402924749208636
1,1,2,1.737373737373737,2.6262626262626263,0.0036510974085458394
1,1,2,1.8181818181818183,2.6262626262626263,0.0030173417321777275
1,1,2,1.8989898989898988,2.6262626262626263,0.002487303407555875
1,1,2,1.9797979797979801,2.6262626262626263,0.0020469414807574894
1,1,2,2.0606060606060606,2.6262626262626263,0.0016830632060956742
1,1,2,2.141414141414141,2.6262626262626263,0.0013836589806188707
1,1,2,2.2222222222222223,2.6262626262626263,0.0011380736916429958
1,1,2,2.3030303030303028,2.6262626262626263,0.0009370527069277954
1,1,2,2.383838383838384,2.6262626262626263,0.0007726985908066757
1,1,2,2.4646464646464645,2.6262626262626263,0.0006383699345213313
1,1,2,2.545454545454546,2.6262626262626263,0.0005285477687461021
1,1,2,2.6262626262626263,2.6262626262626263,0.0004386888945648837
1,1,2,2.7070707070707067,2.6262626262626263,0.00036507980144188885
1,1,2,2.787878787878788,2.6262626262626263,0.0003047000138892687
1,1,2,2.8686868686868685,2.6262626262626263,0.00025509987019099565
1,1,2,2.94949494949495,2.6262626262626263,0.0002142948775690035
1,1,2,3.0303030303030303,2.6262626262626263,0.00018067680525411976
1,1,2,3.1111111111111107,2.6262626262626263,0.00015294042061848653
1,1,2,3.191919191919192,2.6262626262626263,0.00013002408192939254
1,1,2,3.2727272727272725,2.6262626262626263,0.00011106212120655577
1,1,2,3.353535353535354,2.6262626262626263,9.53469491660542e-5
1,1,2,3.4343434343434343,2.6262626262626263,8.229898337082587e-5
1,1,2,3.5151515151515156,2.6262626262626263,7.144275798119881e-5
1,1,2,3.595959595959596,2.6262626262626263,6.238785984995142e-5
1,1,2,3.6767676767676765,2.6262626262626263,5.481361225797253e-5
1,1,2,3.757575757575758,2.6262626262626263,4.845667184436237e-5
1,1,2,3.8383838383838382,2.6262626262626263,4.310090622468099e-5
1,1,2,3.9191919191919196,2.6262626262626263,3.856907812844039e-5
1,1,2,4.0,2.6262626262626263,3.4715980764443104e-5
1,1,2,-4.0,2.7070707070707067,2.2936756288326424e-5
1,1,2,-3.9191919191919196,2.7070707070707067,2.502715474628499e-5
1,1,2,-3.8383838383838382,2.7070707070707067,2.7399438321585018e-5
1,1,2,-3.757575757575758,2.7070707070707067,3.010300416910849e-5
1,1,2,-3.6767676767676765,2.7070707070707067,3.3196648781371846e-5
1,1,2,-3.595959595959596,2.7070707070707067,3.6750363191623815e-5
1,1,2,-3.5151515151515156,2.7070707070707067,4.084749887208488e-5
1,1,2,-3.4343434343434343,2.7070707070707067,4.5587396952200205e-5
1,1,2,-3.353535353535354,2.7070707070707067,5.108859831294794e-5
1,1,2,-3.2727272727272725,2.7070707070707067,5.7492783782173554e-5
1,1,2,-3.191919191919192,2.7070707070707067,6.496963420479291e-5
1,1,2,-3.1111111111111107,2.7070707070707067,7.372285207706214e-5
1,1,2,-3.0303030303030303,2.7070707070707067,8.399765205042636e-5
1,1,2,-2.94949494949495,2.7070707070707067,9.609010816031229e-5
1,1,2,-2.8686868686868685,2.7070707070707067,0.0001103588398119536
1,1,2,-2.787878787878788,2.7070707070707067,0.00012723962075768217
1,1,2,-2.7070707070707067,2.7070707070707067,0.00014726359401253335
1,1,2,-2.6262626262626263,2.7070707070707067,0.00017107985271984326
1,1,2,-2.545454545454545,2.7070707070707067,0.0001994831786852803
1,1,2,-2.4646464646464645,2.7070707070707067,0.00023344769106651975
1,1,2,-2.383838383838384,2.7070707070707067,0.0002741670265138003
1,1,2,-2.3030303030303028,2.7070707070707067,0.0003231014405751197
1,1,2,-2.2222222222222223,2.7070707070707067,0.00038203190000356426
1,1,2,-2.141414141414142,2.7070707070707067,0.00045312086036801034
1,1,2,-2.0606060606060606,2.7070707070707067,0.0005389790407136926
1,1,2,-1.9797979797979794,2.7070707070707067,0.0006427371562504719
1,1,2,-1.8989898989898988,2.7070707070707067,0.0007681212448866638
1,1,2,-1.8181818181818183,2.7070707070707067,0.00091952982593819
1,1,2,-1.7373737373737372,2.7070707070707067,0.0011021104300728284
1,1,2,-1.6565656565656566,2.7070707070707067,0.001321831667595696
1,1,2,-1.575757575757576,2.7070707070707067,0.0015855444926907328
1,1,2,-1.4949494949494948,2.7070707070707067,0.0019010222412395284
1,1,2,-1.4141414141414137,2.7070707070707067,0.002276963172321717
1,1,2,-1.3333333333333337,2.7070707070707067,0.0027229319147943536
1,1,2,-1.2525252525252526,2.7070707070707067,0.0032492083976090754
1,1,2,-1.1717171717171715,2.7070707070707067,0.0038665063057453644
1,1,2,-1.0909090909090908,2.7070707070707067,0.004585520314749749
1,1,2,-1.0101010101010102,2.7070707070707067,0.005416265133160673
1,1,2,-0.9292929292929293,2.7070707070707067,0.006367182414280626
1,1,2,-0.8484848484848486,2.7070707070707067,0.007444015872736438
1,1,2,-0.767676767676768,2.7070707070707067,0.00864849100281091
1,1,2,-0.6868686868686869,2.7070707070707067,0.009976881708786602
1,1,2,-0.6060606060606057,2.7070707070707067,0.011418596320694608
1,1,2,-0.5252525252525251,2.7070707070707067,0.012954960317710942
1,1,2,-0.44444444444444464,2.7070707070707067,0.014558401294644842
1,1,2,-0.36363636363636354,2.7070707070707067,0.01619224505798441
1,1,2,-0.2828282828282829,2.7070707070707067,0.017811308868077146
1,1,2,-0.2020202020202022,2.7070707070707067,0.019363431034296753
1,1,2,-0.1212121212121211,2.7070707070707067,0.02079200091509194
1,1,2,-0.04040404040404,2.7070707070707067,0.02203943367647696
1,1,2,0.040404040404040664,2.7070707070707067,0.023051357823502077
1,1,2,0.1212121212121211,2.7070707070707067,0.023781075067107898
1,1,2,0.20202020202020243,2.7070707070707067,0.02419368779566085
1,1,2,0.2828282828282829,2.7070707070707067,0.02426926237828561
1,1,2,0.3636363636363633,2.7070707070707067,0.024004547398296976
1,1,2,0.44444444444444464,2.7070707070707067,0.023413042570658328
1,1,2,0.5252525252525251,2.7070707070707067,0.02252350535765984
1,1,2,0.6060606060606064,2.7070707070707067,0.021377196464854576
1,1,2,0.6868686868686869,2.7070707070707067,0.02002427874975209
1,1,2,0.7676767676767673,2.7070707070707067,0.018519822555193827
1,1,2,0.8484848484848486,2.7070707070707067,0.01691986046119284
1,1,2,0.9292929292929291,2.7070707070707067,0.015277879461697669
1,1,2,1.0101010101010104,2.7070707070707067,0.01364203544320144
1,1,2,1.0909090909090908,2.7070707070707067,0.012053237561433509
1,1,2,1.1717171717171722,2.7070707070707067,0.01054411143892214
1,1,2,1.2525252525252526,2.7070707070707067,0.0091387429082552
1,1,2,1.333333333333333,2.7070707070707067,0.007853043776972808
1,1,2,1.4141414141414144,2.7070707070707067,0.00669556336999474
1,1,2,1.4949494949494948,2.7070707070707067,0.005668579524589513
1,1,2,1.5757575757575761,2.7070707070707067,0.004769325663443088
1,1,2,1.6565656565656566,2.7070707070707067,0.003991237512802191
1,1,2,1.737373737373737,2.7070707070707067,0.0033251302184287668
1,1,2,1.8181818181818183,2.7070707070707067,0.0027602429647958855
1,1,2,1.8989898989898988,2.7070707070707067,0.00228511308688166
1,1,2,1.9797979797979801,2.7070707070707067,0.0018882640196922831
1,1,2,2.0606060606060606,2.7070707070707067,0.0015587099555365827
1,1,2,2.141414141414141,2.7070707070707067,0.0012862937641803314
1,1,2,2.2222222222222223,2.7070707070707067,0.0010618832504621467
1,1,2,2.3030303030303028,2.7070707070707067,0.0008774545965734234
1,1,2,2.383838383838384,2.7070707070707067,0.0007260918208383361
1,1,2,2.4646464646464645,2.7070707070707067,0.0006019284680468409
1,1,2,2.545454545454546,2.7070707070707067,0.0005000536653533116
1,1,2,2.6262626262626263,2.7070707070707067,0.0004164000513539622
1,1,2,2.7070707070707067,2.7070707070707067,0.00034762655826850897
1,1,2,2.787878787878788,2.7070707070707067,0.00029100498791446777
1,1,2,2.8686868686868685,2.7070707070707067,0.0002443159622779473
1,1,2,2.94949494949495,2.7070707070707067,0.0002057572014073715
1,1,2,3.0303030303030303,2.7070707070707067,0.00017386514999208688
1,1,2,3.1111111111111107,2.7070707070707067,0.0001474496546527252
1,1,2,3.191919191919192,2.7070707070707067,0.00012554057895904652
1,1,2,3.2727272727272725,2.7070707070707067,0.0001073448196184381
1,1,2,3.353535353535354,2.7070707070707067,9.221204853456327e-5
1,1,2,3.4343434343434343,2.7070707070707067,7.960755799788843e-5
1,1,2,3.5151515151515156,2.7070707070707067,6.909075314789803e-5
1,1,2,3.595959595959596,2.7070707070707067,6.02980576051257e-5
1,1,2,3.6767676767676765,2.7070707070707067,5.292923222169069e-5
1,1,2,3.757575757575758,2.7070707070707067,4.673632561751117e-5
1,1,2,3.8383838383838382,2.7070707070707067,4.151466328421361e-5
1,1,2,3.9191919191919196,2.7070707070707067,3.709543369420288e-5
1,1,2,4.0,2.7070707070707067,3.3339545687846316e-5
1,1,2,-4.0,2.787878787878788,2.1698090218626492e-5
1,1,2,-3.9191919191919196,2.787878787878788,2.3648017863710817e-5
1,1,2,-3.8383838383838382,2.787878787878788,2.586011589792256e-5
1,1,2,-3.757575757575758,2.787878787878788,2.8379867017936582e-5
1,1,2,-3.6767676767676765,2.787878787878788,3.1261133428259785e-5
1,1,2,-3.595959595959596,2.787878787878788,3.45676750709302e-5
1,1,2,-3.5151515151515156,2.787878787878788,3.8374971635175335e-5
1,1,2,-3.4343434343434343,2.787878787878788,4.2772426940437495e-5
1,1,2,-3.353535353535354,2.787878787878788,4.7866056555341416e-5
1,1,2,-3.2727272727272725,2.787878787878788,5.378178796091348e-5
1,1,2,-3.191919191919192,2.787878787878788,6.0669538996960736e-5
1,1,2,-3.1111111111111107,2.787878787878788,6.870828663004879e-5
1,1,2,-3.0303030303030303,2.787878787878788,7.81123956177752e-5
1,1,2,-2.94949494949495,2.787878787878788,8.913954528470567e-5
1,1,2,-2.8686868686868685,2.787878787878788,0.0001021006694234158
1,1,2,-2.787878787878788,2.787878787878788,0.00011737240215007632
1,1,2,-2.7070707070707067,2.787878787878788,0.00013541258912125925
1,1,2,-2.6262626262626263,2.787878787878788,0.00015677946172583824
1,1,2,-2.545454545454545,2.787878787878788,0.00018215506182924347
1,1,2,-2.4646464646464645,2.787878787878788,0.00021237342817247593
1,1,2,-2.383838383838384,2.787878787878788,0.00024845390245090886
1,1,2,-2.3030303030303028,2.787878787878788,0.00029163968805039173
1,1,2,-2.2222222222222223,2.787878787878788,0.0003434415211677772
1,1,2,-2.141414141414142,2.787878787878788,0.00040568603356416625
1,1,2,-2.0606060606060606,2.787878787878788,0.0004805681446578027
1,1,2,-1.9797979797979794,2.787878787878788,0.000570706645289955
1,1,2,-1.8989898989898988,2.787878787878788,0.0006792020003606319
1,1,2,-1.8181818181818183,2.787878787878788,0.000809695187223345
1,1,2,-1.7373737373737372,2.787878787878788,0.0009664258725629395
1,1,2,-1.6565656565656566,2.787878787878788,0.0011542870784014014
1,1,2,-1.575757575757576,2.787878787878788,0.001378871316539198
1,1,2,-1.4949494949494948,2.787878787878788,0.001646499669165252
1,1,2,-1.4141414141414137,2.787878787878788,0.0019642203889231576
1,1,2,-1.3333333333333337,2.787878787878788,0.0023397576334610076
1,1,2,-1.2525252525252526,2.787878787878788,0.0027813848471930167
1,1,2,-1.1717171717171715,2.787878787878788,0.0032976925526650097
1,1,2,-1.0909090909090908,2.787878787878788,0.003897218862112394
1,1,2,-1.0101010101010102,2.787878787878788,0.0045879149741210835
1,1,2,-0.9292929292929293,2.787878787878788,0.005376429169628193
1,1,2,-0.8484848484848486,2.787878787878788,0.006267212620261041
1,1,2,-0.767676767676768,2.787878787878788,0.007261478780180856
1,1,2,-0.6868686868686869,2.787878787878788,0.008356083460109022
1,1,2,-0.6060606060606057,2.787878787878788,0.009542430279611177
1,1,2,-0.5252525252525251,2.787878787878788,0.010805538425786129
1,1,2,-0.44444444444444464,2.787878787878788,0.012123427715601291
1,1,2,-0.36363636363636354,2.787878787878788,0.013466974159722776
1,1,2,-0.2828282828282829,2.787878787878788,0.014800368477987933
1,1,2,-0.2020202020202022,2.787878787878788,0.016082275217219628
1,1,2,-0.1212121212121211,2.787878787878788,0.017267740302810135
1,1,2,-0.04040404040404,2.787878787878788,0.01831081623948411
1,1,2,0.040404040404040664,2.787878787878788,0.019167751116748847
1,1,2,0.1212121212121211,2.787878787878788,0.019800430760422035
1,1,2,0.20202020202020243,2.787878787878788,0.020179627760745854
1,1,2,0.2828282828282829,2.787878787878788,0.020287572654762748
1,1,2,0.3636363636363633,2.787878787878788,0.020119461476593346
1,1,2,0.44444444444444464,2.787878787878788,0.019683716294028448
1,1,2,0.5252525252525251,2.787878787878788,0.01900103566206529
1,1,2,0.6060606060606064,2.787878787878788,0.018102436936338593
1,1,2,0.6868686868686869,2.787878787878788,0.017026583604733497
1,1,2,0.7676767676767673,2.787878787878788,0.015816730149691222
1,1,2,0.8484848484848486,2.787878787878788,0.01451762434780532
1,1,2,0.9292929292929291,2.787878787878788,0.013172680009107995
1,1,2,1.0101010101010104,2.787878787878788,0.011821663134646191
1,1,2,1.0909090909090908,2.787878787878788,0.010499029549201941
1,1,2,1.1717171717171722,2.787878787878788,0.009232940198184407
1,1,2,1.2525252525252526,2.787878787878788,0.008044891698391652
1,1,2,1.333333333333333,2.787878787878788,0.006949849424568136
1,1,2,1.4141414141414144,2.787878787878788,0.0059567549230879376
1,1,2,1.4949494949494948,2.787878787878788,0.005069285469671752
1,1,2,1.5757575757575761,2.787878787878788,0.004286758416611092
1,1,2,1.6565656565656566,2.787878787878788,0.00360508960599997
1,1,2,1.737373737373737,2.787878787878788,0.0030177317505133954
1,1,2,1.8181818181818183,2.787878787878788,0.002516535746016474
1,1,2,1.8989898989898988,2.787878787878788,0.0020924956379279164
1,1,2,1.9797979797979801,2.787878787878788,0.0017363556132348734
1,1,2,2.0606060606060606,2.787878787878788,0.0014390734083085056
1,1,2,2.141414141414141,2.787878787878788,0.0011921474210462616
1,1,2,2.2222222222222223,2.787878787878788,0.0009878237252422268
1,1,2,2.3030303030303028,2.787878787878788,0.0008192040429092133
1,1,2,2.383838383838384,2.787878787878788,0.0006802771304602677
1,1,2,2.4646464646464645,2.787878787878788,0.0005658949167078137
1,1,2,2.545454545454546,2.787878787878788,0.00047171207647672464
1,1,2,2.6262626262626263,2.787878787878788,0.0003941043581906406
1,1,2,2.7070707070707067,2.787878787878788,0.00033007749686124466
1,1,2,2.787878787878788,2.787878787878788,0.00027717530036588787
1,1,2,2.8686868686868685,2.787878787878788,0.000233392688514271
1,1,2,2.94949494949495,2.787878787878788,0.000197097167056759
1,1,2,3.0303030303030303,2.787878787878788,0.00016696043742816724
1,1,2,3.1111111111111107,2.787878787878788,0.00014190054131500712
1,1,2,3.191919191919192,2.787878787878788,0.00012103405751654839
1,1,2,3.2727272727272725,2.787878787878788,0.00010363733557675461
1,1,2,3.353535353535354,2.787878787878788,8.911549088441813e-5
1,1,2,3.4343434343434343,2.787878787878788,7.697782617451394e-5
1,1,2,3.5151515151515156,2.787878787878788,6.681841841131259e-5
1,1,2,3.595959595959596,2.787878787878788,5.830076202102036e-5
1,1,2,3.6767676767676765,2.787878787878788,5.114554560410224e-5
1,1,2,3.757575757575758,2.787878787878788,4.5120828207717165e-5
1,1,2,3.8383838383838382,2.787878787878788,4.003405298373992e-5
1,1,2,3.9191919191919196,2.787878787878788,3.572548014707834e-5
1,1,2,4.0,2.787878787878788,3.2062734380879004e-5
1,1,2,-4.0,2.8686868686868685,2.0532091555320084e-5
1,1,2,-3.9191919191919196,2.8686868686868685,2.2355922342913937e-5
1,1,2,-3.8383838383838382,2.8686868686868685,2.442436713999565e-5
1,1,2,-3.757575757575758,2.8686868686868685,2.6779278146587304e-5
1,1,2,-3.6767676767676765,2.8686868686868685,2.946991523633558e-5
1,1,2,-3.595959595959596,2.8686868686868685,3.255420782615775e-5
1,1,2,-3.5151515151515156,2.8686868686868685,3.6100264379855055e-5
1,1,2,-3.4343434343434343,2.8686868686868685,4.0188198009572506e-5
1,1,2,-3.353535353535354,2.8686868686868685,4.4912356938545e-5
1,1,2,-3.2727272727272725,2.8686868686868685,5.0384074398234356e-5
1,1,2,-3.191919191919192,2.8686868686868685,5.673508526239893e-5
1,1,2,-3.1111111111111107,2.8686868686868685,6.412179761354703e-5
1,1,2,-3.0303030303030303,2.8686868686868685,7.273065692898571e-5
1,1,2,-2.94949494949495,2.8686868686868685,8.278489734574267e-5
1,1,2,-2.8686868686868685,2.8686868686868685,9.455303433385934e-5
1,1,2,-2.787878787878788,2.8686868686868685,0.00010835950808552272
1,1,2,-2.7070707070707067,2.8686868686868685,0.00012459792495350737
1,1,2,-2.6262626262626263,2.8686868686868685,0.0001437473502507482
1,1,2,-2.545454545454545,2.8686868686868685,0.00016639206433903284
1,1,2,-2.4646464646464645,2.8686868686868685,0.00019324509430308648
1,1,2,-2.383838383838384,2.8686868686868685,0.00022517567489374767
1,1,2,-2.3030303030303028,2.8686868686868685,0.00026324058924062925
1,1,2,-2.2222222222222223,2.8686868686868685,0.0003087191230816277
1,1,2,-2.141414141414142,2.8686868686868685,0.0003631511781959771
1,1,2,-2.0606060606060606,2.8686868686868685,0.0004283779703005308
1,1,2,-1.9797979797979794,2.8686868686868685,0.0005065846956092895
1,1,2,-1.8989898989898988,2.8686868686868685,0.0006003445438739677
1,1,2,-1.8181818181818183,2.8686868686868685,0.0007126633371743706
1,1,2,-1.7373737373737372,2.8686868686868685,0.0008470236645785297
1,1,2,-1.6565656565656566,2.8686868686868685,0.001007426373801963
1,1,2,-1.575757575757576,2.8686868686868685,0.0011984253734159244
1,1,2,-1.4949494949494948,2.8686868686868685,0.0014251486876629678
1,1,2,-1.4141414141414137,2.8686868686868685,0.0016932946099692135
1,1,2,-1.3333333333333337,2.8686868686868685,0.0020090869944941413
1,1,2,-1.2525252525252526,2.8686868686868685,0.0023791690183665526
1,1,2,-1.1717171717171715,2.8686868686868685,0.002810411376971397
1,1,2,-1.0909090909090908,2.8686868686868685,0.003309610367549853
1,1,2,-1.0101010101010102,2.8686868686868685,0.0038830552448679578
1,1,2,-0.9292929292929293,2.8686868686868685,0.004535953916677652
1,1,2,-0.8484848484848486,2.8686868686868685,0.005271722247594626
1,1,2,-0.767676767676768,2.8686868686868685,0.006091164796631318
1,1,2,-0.6868686868686869,2.8686868686868685,0.006991602082189828
1,1,2,-0.6060606060606057,2.8686868686868685,0.007966027617756092
1,1,2,-0.5252525252525251,2.8686868686868685,0.009002400803577724
1,1,2,-0.44444444444444464,2.8686868686868685,0.010083192345637844
1,1,2,-0.36363636363636354,2.8686868686868685,0.01118529322827242
1,1,2,-0.2828282828282829,2.8686868686868685,0.012280378714246653
1,1,2,-0.2020202020202022,2.8686868686868685,0.013335791976321388
1,1,2,-0.1212121212121211,2.8686868686868685,0.014315979586178066
1,1,2,-0.04040404040404,2.8686868686868685,0.015184462221341502
1,1,2,0.040404040404040664,2.8686868686868685,0.015906241685743002
1,1,2,0.1212121212121211,2.8686868686868685,0.01645043066409581
1,1,2,0.20202020202020243,2.8686868686868685,0.016792782483803864
1,1,2,0.2828282828282829,2.8686868686868685,0.01691775524493954
1,1,2,0.3636363636363633,2.8686868686868685,0.016819805840810137
1,1,2,0.44444444444444464,2.8686868686868685,0.016503754159426114
1,1,2,0.5252525252525251,2.8686868686868685,0.01598422130403552
1,1,2,0.6060606060606064,2.8686868686868685,0.01528427041119439
1,1,2,0.6868686868686869,2.8686868686868685,0.014433450773821795
1,1,2,0.7676767676767673,2.8686868686868685,0.013465484288878773
1,1,2,0.8484848484848486,2.8686868686868685,0.012415852512318486
1,1,2,0.9292929292929291,2.8686868686868685,0.011319536040616566
1,1,2,1.0101010101010104,2.8686868686868685,0.010209112518506565
1,1,2,1.0909090909090908,2.8686868686868685,0.009113339106961367
1,1,2,1.1717171717171722,2.8686868686868685,0.00805625399807068
1,1,2,1.2525252525252526,2.8686868686868685,0.007056757821140095
1,1,2,1.333333333333333,2.8686868686868685,0.006128594335160484
1,1,2,1.4141414141414144,2.8686868686868685,0.00528063778461898
1,1,2,1.4949494949494948,2.8686868686868685,0.004517399226327641
1,1,2,1.5757575757575761,2.8686868686868685,0.0038396742573969887
1,1,2,1.6565656565656566,2.8686868686868685,0.003245264125097206
1,1,2,1.737373737373737,2.8686868686868685,0.00272971082841358
1,1,2,1.8181818181818183,2.8686868686868685,0.002286996348335549
1,1,2,1.8989898989898988,2.8686868686868685,0.0019101677959202882
1,1,2,1.9797979797979801,2.8686868686868685,0.0015918636613284707
1,1,2,2.0606060606060606,2.8686868686868685,0.001324729899295938
1,1,2,2.141414141414141,2.8686868686868685,0.0011017264579400434
1,1,2,2.2222222222222223,2.8686868686868685,0.0009163337352690755
1,1,2,2.3030303030303028,2.8686868686868685,0.0007626738697607953
1,1,2,2.383838383838384,2.8686868686868685,0.0006355640400491244
1,1,2,2.4646464646464645,2.8686868686868685,0.0005305188205439193
1,1,2,2.545454545454546,2.8686868686868685,0.00044371699132521005
1,1,2,2.6262626262626263,2.8686868686868685,0.00037194579293977335
1,1,2,2.7070707070707067,2.8686868686868685,0.0003125329924401538
1,1,2,2.787878787878788,2.8686868686868685,0.00026327461237047467
1,1,2,2.8686868686868685,2.8686868686868685,0.00022236393397020993
1,1,2,2.94949494949495,2.8686868686868685,0.00018832548547650195
1,1,2,3.0303030303030303,2.8686868686868685,0.00015995618042190658
1,1,2,3.1111111111111107,2.8686868686868685,0.0001362745686599438
1,1,2,3.191919191919192,2.8686868686868685,0.00011647828016951933
1,1,2,3.2727272727272725,2.8686868686868685,9.99091440461941e-5
1,1,2,3.353535353535354,2.8686868686868685,8.602510973735881e-5
1,1,2,3.4343434343434343,2.8686868686868685,7.437793612022358e-5
1,1,2,3.5151515151515156,2.8686868686868685,6.459559625756493e-5
1,1,2,3.595959595959596,2.8686868686868685,5.6368423861052864e-5
1,1,2,3.6767676767676765,2.8686868686868685,4.943816004824975e-5
1,1,2,3.757575757575758,2.8686868686868685,4.358921282153399e-5
