j,var1,var2,y1,y2,f
1,1,2,-2.383838383838384,-3.9191919191919196,3.1894962397513146e-5
1,1,2,-2.3030303030303028,-3.9191919191919196,3.411184995958262e-5
1,1,2,-2.2222222222222223,-3.9191919191919196,3.6227019801501066e-5
1,1,2,-2.141414141414142,-3.9191919191919196,3.820596748850779e-5
1,1,2,-2.0606060606060606,-3.9191919191919196,4.0015505619357725e-5
1,1,2,-1.9797979797979794,-3.9191919191919196,4.163295832959892e-5
1,1,2,-1.8989898989898988,-3.9191919191919196,4.3051078313498866e-5
1,1,2,-1.8181818181818183,-3.9191919191919196,4.427493954340408e-5
1,1,2,-1.7373737373737372,-3.9191919191919196,4.531090701310295e-5
1,1,2,-1.6565656565656566,-3.9191919191919196,4.6152108020811664e-5
1,1,2,-1.575757575757576,-3.9191919191919196,4.676803157317514e-5
1,1,2,-1.4949494949494948,-3.9191919191919196,4.710567204983833e-5
1,1,2,-1.4141414141414137,-3.9191919191919196,4.710482848960992e-5
1,1,2,-1.3333333333333337,-3.9191919191919196,4.67226628689761e-5
1,1,2,-1.2525252525252526,-3.9191919191919196,4.595688695731003e-5
1,1,2,-1.1717171717171715,-3.9191919191919196,4.485688867119908e-5
1,1,2,-1.0909090909090908,-3.9191919191919196,4.351791085445234e-5
1,1,2,-1.0101010101010102,-3.9191919191919196,4.206134175806278e-5
1,1,2,-0.9292929292929293,-3.9191919191919196,4.060957002865624e-5
1,1,2,-0.8484848484848486,-3.9191919191919196,3.926435122621479e-5
1,1,2,-0.767676767676768,-3.9191919191919196,3.809422704356855e-5
1,1,2,-0.6868686868686869,-3.9191919191919196,3.7131975760548296e-5
1,1,2,-0.6060606060606057,-3.9191919191919196,3.637960837309785e-5
1,1,2,-0.5252525252525251,-3.9191919191919196,3.5816878278207855e-5
1,1,2,-0.44444444444444464,-3.9191919191919196,3.540954107314529e-5
1,1,2,-0.36363636363636354,-3.9191919191919196,3.51153688377332e-5
1,1,2,-0.2828282828282829,-3.9191919191919196,3.488846247456253e-5
1,1,2,-0.2020202020202022,-3.9191919191919196,3.4684043646098775e-5
1,1,2,-0.1212121212121211,-3.9191919191919196,3.446492240491053e-5
1,1,2,-0.04040404040404,-3.9191919191919196,3.4207773043054706e-5
1,1,2,0.040404040404040664,-3.9191919191919196,3.390549513613033e-5
1,1,2,0.1212121212121211,-3.9191919191919196,3.3563838025003894e-5
1,1,2,0.20202020202020243,-3.9191919191919196,3.31944331483705e-5
1,1,2,0.2828282828282829,-3.9191919191919196,3.280828669622946e-5
1,1,2,0.3636363636363633,-3.9191919191919196,3.241214944716865e-5
1,1,2,0.44444444444444464,-3.9191919191919196,3.200747372986781e-5
1,1,2,0.5252525252525251,-3.9191919191919196,3.159065368423155e-5
1,1,2,0.6060606060606064,-3.9191919191919196,3.115397152074788e-5
1,1,2,0.6868686868686869,-3.9191919191919196,3.068746524377437e-5
1,1,2,0.7676767676767673,-3.9191919191919196,3.0181800874509595e-5
1,1,2,0.8484848484848486,-3.9191919191919196,2.9631522362855534e-5
1,1,2,0.9292929292929291,-3.9191919191919196,2.903754331029202e-5
1,1,2,1.0101010101010104,-3.9191919191919196,2.8407830447694654e-5
1,1,2,1.0909090909090908,-3.9191919191919196,2.7755826241466292e-5
1,1,2,1.1717171717171722,-3.9191919191919196,2.7096958256630156e-5
1,1,2,1.2525252525252526,-3.9191919191919196,2.6444262548383997e-5
1,1,2,1.333333333333333,-3.9191919191919196,2.5804469112208516e-5
1,1,2,1.4141414141414144,-3.9191919191919196,2.5175753959414936e-5
1,1,2,1.4949494949494948,-3.9191919191919196,2.4547808436109296e-5
