"group","Dp","Cy","Mv","Pe","group_id"
"2004",-0.869692863213803,-0.826162034037885,-0.0259127851173481,-0.336571238667989,1
"2004",-0.448226652448408,-0.467164669626143,0.598760282907681,0.149316274505097,1
"2004",-1.00834056943484,-1.99038456610153,0.704667371104766,-1.16409112549687,1
"2004",-0.384150754317492,-0.39873301664301,0.95787502171822,-0.158022765042467,1
"2004",-0.0602626786422253,-0.307916134919671,0.566004532456421,-0.109857102273303,1
"2002",1.23289864552511,-0.471414660875021,0.808007551724686,0.764886706980651,3
"2002",0.812815969017704,0.278763480334142,0.0986928776965929,0.35150637055029,3
"2002",0.272685407143676,-0.519061774776872,-0.485498438154289,-0.336585892314362,3
"2002",1.03778497805919,0.0470933222637738,0.507296927287719,0.396939358911877,3
"2002",0.0740810817754438,-0.35059580283154,-0.269862418414165,-0.595858196117897,3
"2004",-1.98152149910347,-1.3560169672666,-0.327540326373353,-1.93483091026493,1
"2004",-1.51232826737066,-1.42987977444663,-0.523339690121128,-1.37712105861174,1
"2004",0.0760590011756144,0.00113775507691303,0.119518266715983,-0.162106141789757,1
"2004",-2.66372440131522,-2.1596226973409,-0.794094090520753,-2.53102010794674,1
"2004",-0.978823762721005,-0.295655923208796,-0.454165896039732,-0.557869647828594,1
"2004",-0.985298392130773,-0.62054805687394,-0.514231155645466,-0.76666925814613,1
"2004",-0.996344706113744,-0.826299602563314,-0.356289950696067,-0.749188163864586,1
"2004",-0.694802049060411,0.665738919096303,-1.31273742156898,-0.319388502170342,1
"2004",-1.42694772828289,-0.646218305851147,-0.787326628252379,-1.26659229030303,1
"2004",0.342266965776084,0.569844485310276,-0.112691034685192,0.0294068283324222,1
"2004",-0.394857320207182,-0.427152724774748,0.118671008620649,-0.254439129448549,1
"2004",0.800470639952894,0.589558994195762,0.233494735673341,0.359100512432975,1
"2004",1.20679211471601,0.766113238729495,0.438337463861197,0.435204863105898,1
"2004",0.282692388721188,0.90437918640811,-0.104921154775057,0.455990330784978,1
"2004",0.285467169221181,0.929278439879031,-0.186645825189221,0.49484043792621,1
"2004",-0.668617647269436,-0.001885120746595,-0.613498622325861,-0.173871218442159,1
"2004",-0.5751284505426,0.0396192798712985,-0.468653943904815,-0.0857599403383501,1
"2004",-0.218439871429511,-0.12721555622607,-0.0526988045221429,-0.272424100395573,1
"2004",-1.43821044777341,-1.36237338331936,-0.723321981633173,-1.15100727435461,1
"2004",-1.61113665071322,-0.745278385937781,-2.21723333729018,-1.18604245875478,1
"2004",-0.903792387632486,-0.929204143653424,-0.794016620022717,-1.06714030065482,1
"2004",1.279330914435,0.807219013480887,0.545143685042422,0.521262980442633,1
"2004",-0.855191926468509,-0.330176422149856,-0.515032518165632,-0.41333077434953,1
"2004",-0.895916662585527,-0.835866234886016,-0.602974923847826,-0.826752797123152,1
"2004",-0.94734032339645,-0.414026483597118,-0.639731137731819,-0.500935085995938,1
"2004",-2.0165924818164,-1.69972062804931,-2.08385694600383,-1.92188109127404,1
"2004",-0.779471471254094,-0.765594207464908,-0.438409662089919,-0.731084987499587,1
"2004",0.635941511449489,0.297698879843951,-0.244907296227247,-0.0799534240160897,1
"2004",0.96050032326828,0.830927240372184,0.117051107763728,0.396532918059216,1
"2004",-0.558036810215072,-0.046244051128627,-0.477023279427509,-0.0706257756504045,1
"2004",0.235483657518763,0.408295963251272,0.245317225691999,0.211965140066874,1
"2004",-0.832226286968046,0.438380797014956,-1.23978446590576,-0.0998160300990155,1
"2004",0.0896954052428544,0.784062098796505,-0.109612363425634,0.578177168338468,1
"2004",-0.787799792625474,-1.27890514545103,0.558175599118801,-0.635706685811885,1
"2004",0.458142264691718,0.871143731121076,-0.149094611962792,0.634994101355246,1
"2004",-1.06168947927271,-0.670922217630866,-1.12101397156213,-0.772867824128048,1
"2004",-0.405729025197694,0.159323119895985,-0.253271481806891,0.150318226026,1
"2004",-0.630946257088223,-1.14303866204508,-0.0537062123970766,-1.42644495592923,1
"2004",-1.24384773327606,-1.20884350571751,-1.56752683880383,-1.95459883430712,1
"2004",-0.577364672248737,0.329013778492265,-0.749302090989199,0.0557039181390083,1
"2004",-0.426543363301454,-0.522928732956328,-0.220788375729091,-0.484346710938905,1
"2004",-0.122502664454429,1.03190066205843,-1.07058356052482,0.338883182728838,1
"2004",-0.575970240536539,-0.202537560632525,-0.602879097921651,-0.507226174743158,1
"2004",-0.930469408624632,-0.407674236287551,-1.38120724813588,-0.614440940399319,1
"2004",-0.0866239998747197,0.0232329705229232,0.419156125513283,0.29431547926169,1
"2004",0.547121736206971,1.10237494207861,0.241936444987644,0.924986738882621,1
"2004",-0.973718403741578,0.0795679802855092,-2.11243865080153,-0.723752734312365,1
"2004",0.240821233342675,1.04013536624021,-0.202812124054868,0.607323368398657,1
"2004",-0.421346854648658,-0.0591863273339541,-0.991917250196566,-0.56485137664849,1
"2004",0.0850890796644594,1.82406350708538,-0.699924198862251,1.21261810533047,1
"2004",-0.157252589132222,-0.0105793741855391,0.134415485681976,-0.160265275973036,1
"2004",0.218180224716446,0.912217218515719,0.0826240831117915,0.887671806986178,1
"2004",0.42921338369439,0.987417488765473,-0.266313931131292,0.698197212758016,1
"2004",-0.308811743428127,0.924510879738847,-0.886051885504358,0.246769699534882,1
"2004",-0.508574378513574,1.03988200981159,-1.01710426271904,0.437750855625886,1
"2004",-0.195154111837917,0.0166795315708586,-0.0383778524153463,-0.00777375527563998,1
"2002",0.318720375165765,-0.435384987124181,0.377037372317668,-0.19768821140692,3
"2002",-0.0230715551166519,-0.491536702765464,-0.102822407281958,-0.501152604165967,3
"2002",0.586106086750653,-0.337332136765677,0.995586748974848,0.0146495784932534,3
"2002",0.632972480190513,-0.271212520337214,0.521738978708237,0.250735781497853,3
"2002",0.941028582197834,-0.523601629153784,0.852446684891776,0.32798549855095,3
"2002",-0.0941180741309669,-0.79833726301493,-0.279296248286059,-0.401714538580951,3
"2002",-0.779918422217449,-0.0938807252178405,-0.714336978544443,-1.19744350463283,3
"2002",-0.254700597764913,-0.0183508141299276,-0.426757773041054,-0.500287979381515,3
"2002",0.0133888097483109,-1.16834551707507,-0.465658190090673,-0.993518480482225,3
"2003",-1.40414519075539,0.00739608324653021,-1.58031369628654,-0.506756134679302,4
"2003",1.78188526286473,0.830351176864639,2.39578050854297,1.35579664522654,4
"2003",0.865398798836258,0.0718271399608049,1.71773357084445,0.426419534859234,4
"2003",0.77195352620399,0.0515988702019746,1.60210087683991,0.383312722392355,4
"2003",-0.273590005388748,-0.214420181165056,0.538919185921004,0.242131367129535,4
"2003",-0.229614581491047,-0.44488071327103,0.917997510849086,0.350906203323053,4
"2003",-0.84942854373124,-1.06862773205681,1.19846113138318,-0.476428991889612,4
"2003",-0.361087350377158,-0.337037602164259,0.604704841435996,0.136269137010095,4
"2003",0.368412382917631,-0.275242906634283,0.555190697170509,-0.234483085990099,4
"2003",-0.477296055940777,-0.94421899851585,1.39988495303693,-0.170880727342886,4
"2003",0.364872244044967,0.0660504158870532,0.787683775003761,0.399943992668767,4
"2003",0.392618070907226,0.376717451172676,0.664103797038918,0.17797626975991,4
"2003",-0.273209485243321,-0.816241693485322,0.918908781783873,-0.539383899949428,4
"2003",-0.306611450679639,-1.16629215805428,0.840906674012683,-0.75241442358437,4
"2003",1.86714914688784,2.47787205286738,2.06985236979895,3.71005543005677,4
"2003",2.14307110059618,1.42509238572975,1.45620967283179,1.11565657756055,4
"2004",-1.37513667103687,-0.0559888017368172,-1.152910457658,-0.0276633662194917,1
"2004",-0.36427219134278,-0.727843844970494,0.663509687504347,-0.394254265810424,1
"2001",0.155465379682573,-0.328598025636805,-0.729596060864638,0.696503398370338,2
"2001",-1.03317666590857,-0.855511713040415,-1.41863148360434,-0.746119155466094,2
"2001",-0.672719970506565,-0.259083532631487,-1.11437390734086,-0.160444070341608,2
"2001",0.451612650526985,-0.00541273278364948,-0.737660358928125,-0.580327470355964,2
"2001",-0.723741013447342,-0.483797623628663,-0.690365562726335,-0.0484439566401527,2
