"group","Dp","Cy","Mv","Pe","group_id"
"Maipo",0.282692388721188,0.90437918640811,-0.104921154775057,0.455990330784978,5
"Maipo",0.285467169221181,0.929278439879031,-0.186645825189221,0.49484043792621,5
"Maipo",-0.668617647269436,-0.001885120746595,-0.613498622325861,-0.173871218442159,5
"Maipo",-0.5751284505426,0.0396192798712985,-0.468653943904815,-0.0857599403383501,5
"Maipo",-0.218439871429511,-0.12721555622607,-0.0526988045221429,-0.272424100395573,5
"Maipo",-1.43821044777341,-1.36237338331936,-0.723321981633173,-1.15100727435461,5
"Maipo",-1.61113665071322,-0.745278385937781,-2.21723333729018,-1.18604245875478,5
"Maipo",-0.903792387632486,-0.929204143653424,-0.794016620022717,-1.06714030065482,5
"Maipo",1.279330914435,0.807219013480887,0.545143685042422,0.521262980442633,5
"Maipo",-0.855191926468509,-0.330176422149856,-0.515032518165632,-0.41333077434953,5
"Maipo",-0.895916662585527,-0.835866234886016,-0.602974923847826,-0.826752797123152,5
"Maipo",-0.94734032339645,-0.414026483597118,-0.639731137731819,-0.500935085995938,5
"Maipo",-2.0165924818164,-1.69972062804931,-2.08385694600383,-1.92188109127404,5
"Maipo",-0.779471471254094,-0.765594207464908,-0.438409662089919,-0.731084987499587,5
"Maipo",0.635941511449489,0.297698879843951,-0.244907296227247,-0.0799534240160897,5
"Maipo",0.96050032326828,0.830927240372184,0.117051107763728,0.396532918059216,5
"Maipo",-0.558036810215072,-0.046244051128627,-0.477023279427509,-0.0706257756504045,5
"Maipo",0.235483657518763,0.408295963251272,0.245317225691999,0.211965140066874,5
"Maipo",-0.832226286968046,0.438380797014956,-1.23978446590576,-0.0998160300990155,5
"Maipo",0.0896954052428544,0.784062098796505,-0.109612363425634,0.578177168338468,5
"Maipo",-0.787799792625474,-1.27890514545103,0.558175599118801,-0.635706685811885,5
"Maipo",0.458142264691718,0.871143731121076,-0.149094611962792,0.634994101355246,5
"Maipo",-1.06168947927271,-0.670922217630866,-1.12101397156213,-0.772867824128048,5
"Maipo",-0.405729025197694,0.159323119895985,-0.253271481806891,0.150318226026,5
"Maipo",-0.630946257088223,-1.14303866204508,-0.0537062123970766,-1.42644495592923,5
"Maipo",-1.24384773327606,-1.20884350571751,-1.56752683880383,-1.95459883430712,5
"Maipo",-0.577364672248737,0.329013778492265,-0.749302090989199,0.0557039181390083,5
"Maipo",-0.426543363301454,-0.522928732956328,-0.220788375729091,-0.484346710938905,5
"Maipo",-0.122502664454429,1.03190066205843,-1.07058356052482,0.338883182728838,5
"Maipo",-0.575970240536539,-0.202537560632525,-0.602879097921651,-0.507226174743158,5
"Maipo",-0.930469408624632,-0.407674236287551,-1.38120724813588,-0.614440940399319,5
"Maipo",-0.0866239998747197,0.0232329705229232,0.419156125513283,0.29431547926169,5
"Maipo",0.547121736206971,1.10237494207861,0.241936444987644,0.924986738882621,5
"Maipo",-0.973718403741578,0.0795679802855092,-2.11243865080153,-0.723752734312365,5
"Maipo",0.240821233342675,1.04013536624021,-0.202812124054868,0.607323368398657,5
"Maipo",-0.421346854648658,-0.0591863273339541,-0.991917250196566,-0.56485137664849,5
"Maipo",0.0850890796644594,1.82406350708538,-0.699924198862251,1.21261810533047,5
"Maipo",-0.157252589132222,-0.0105793741855391,0.134415485681976,-0.160265275973036,5
"Maipo",0.218180224716446,0.912217218515719,0.0826240831117915,0.887671806986178,5
"Maipo",0.42921338369439,0.987417488765473,-0.266313931131292,0.698197212758016,5
"Maipo",-0.308811743428127,0.924510879738847,-0.886051885504358,0.246769699534882,5
"Maipo",-0.508574378513574,1.03988200981159,-1.01710426271904,0.437750855625886,5
"Maipo",-0.195154111837917,0.0166795315708586,-0.0383778524153463,-0.00777375527563998,5
"Rapel",0.318720375165765,-0.435384987124181,0.377037372317668,-0.19768821140692,8
"Rapel",-0.0230715551166519,-0.491536702765464,-0.102822407281958,-0.501152604165967,8
"Rapel",0.586106086750653,-0.337332136765677,0.995586748974848,0.0146495784932534,8
"Rapel",0.632972480190513,-0.271212520337214,0.521738978708237,0.250735781497853,8
"Rapel",0.941028582197834,-0.523601629153784,0.852446684891776,0.32798549855095,8
"Rapel",-0.0941180741309669,-0.79833726301493,-0.279296248286059,-0.401714538580951,8
"Rapel",-0.779918422217449,-0.0938807252178405,-0.714336978544443,-1.19744350463283,8
"Rapel",-0.254700597764913,-0.0183508141299276,-0.426757773041054,-0.500287979381515,8
"Rapel",0.0133888097483109,-1.16834551707507,-0.465658190090673,-0.993518480482225,8
"Rapel",-1.40414519075539,0.00739608324653021,-1.58031369628654,-0.506756134679302,8
"Rapel",1.78188526286473,0.830351176864639,2.39578050854297,1.35579664522654,8
"Rapel",0.865398798836258,0.0718271399608049,1.71773357084445,0.426419534859234,8
"Rapel",0.77195352620399,0.0515988702019746,1.60210087683991,0.383312722392355,8
"Rapel",-0.273590005388748,-0.214420181165056,0.538919185921004,0.242131367129535,8
"Rapel",-0.229614581491047,-0.44488071327103,0.917997510849086,0.350906203323053,8
"Rapel",-0.84942854373124,-1.06862773205681,1.19846113138318,-0.476428991889612,8
"Rapel",-0.361087350377158,-0.337037602164259,0.604704841435996,0.136269137010095,8
"Rapel",0.368412382917631,-0.275242906634283,0.555190697170509,-0.234483085990099,8
"Rapel",-0.477296055940777,-0.94421899851585,1.39988495303693,-0.170880727342886,8
"Rapel",0.364872244044967,0.0660504158870532,0.787683775003761,0.399943992668767,8
"Rapel",0.392618070907226,0.376717451172676,0.664103797038918,0.17797626975991,8
"Rapel",-0.273209485243321,-0.816241693485322,0.918908781783873,-0.539383899949428,8
"Rapel",-0.306611450679639,-1.16629215805428,0.840906674012683,-0.75241442358437,8
"Rapel",1.86714914688784,2.47787205286738,2.06985236979895,3.71005543005677,8
"Rapel",2.14307110059618,1.42509238572975,1.45620967283179,1.11565657756055,8
"Rapel",-1.37513667103687,-0.0559888017368172,-1.152910457658,-0.0276633662194917,8
"Rapel",-0.36427219134278,-0.727843844970494,0.663509687504347,-0.394254265810424,8
"Curico",0.155465379682573,-0.328598025636805,-0.729596060864638,0.696503398370338,3
"Curico",-1.03317666590857,-0.855511713040415,-1.41863148360434,-0.746119155466094,3
"Curico",-0.672719970506565,-0.259083532631487,-1.11437390734086,-0.160444070341608,3
"Curico",0.451612650526985,-0.00541273278364948,-0.737660358928125,-0.580327470355964,3
"Curico",-0.723741013447342,-0.483797623628663,-0.690365562726335,-0.0484439566401527,3
"Curico",0.168543571391394,0.844428488890853,-0.788249401100236,0.432525126735587,3
"Curico",-2.29953369775146,-2.82105887285275,-0.969868943035818,-1.48432345515879,3
"Curico",-2.43302859721789,-3.00333858420004,-1.20235781797757,-1.57386559919993,3
"Curico",-2.60733601020226,-1.29663053541984,-1.56910240756122,-1.68158866147488,3
"Curico",-2.73892956346624,-1.30239103175482,-3.21123341114564,-2.382461031439,3
"Curico",-2.46139560256608,-1.44466013668822,-1.32386305536556,-1.5587443543755,3
"Curico",-0.647984127858675,-0.147985984584989,-1.18804098750637,-0.318949534994614,3
"Curico",0.166732348433027,-0.221669599465032,-0.574584809260071,0.410058372840578,3
"Curico",0.605986022230424,0.222557265802282,-0.680338828148764,0.51039370286525,3
"Curico",0.32564647025467,0.333625823618599,-1.33886722951441,0.21336942862414,3
"Curico",-1.09059372989988,-0.6222536506539,-1.49988736910458,-0.533152143557891,3
"Curico",-1.49340751432684,0.0589712811163658,-1.49500200648024,-0.029522128572304,3
"Curico",-1.02059084170945,-0.345931000415643,-0.378915499786836,-0.347451825599588,3
"Curico",-0.282821244354024,0.627422227778924,-0.230881479567284,1.03090432479157,3
"Curico",0.0961957366778757,0.485931288785967,-0.523604847743865,0.296149618716717,3
"Curico",-1.5207657756488,-4.53037794227766,-1.11108592367888,-2.51137844584561,3
"Curico",-1.30241852541326,-0.510260332079664,-0.585274367846292,-1.24986036518348,3
"Curico",1.398708555243,0.688241022812124,0.316967284990567,0.898353253448346,3
"Curico",-0.272191922183864,-0.775415017233393,-0.442934481067983,-0.541839119393232,3
"Curico",0.969041518601243,0.587978740192596,-0.161274846501981,0.421933898618621,3
"Curico",-2.16904715240384,-1.93334586791738,-1.52353651280641,-1.58051063017311,3
"Curico",-1.49167868886417,-2.33551080478664,-0.425714475274649,-1.23360035309045,3
"Curico",-0.644928434113356,-0.236595900363264,-2.77297807690891,-1.07001521683465,3
"Curico",1.58953065894618,2.19560427210309,1.56728591409492,2.81550150340518,3
"Curico",1.49710939306832,2.16245120417422,1.47925897145311,2.75625304730246,3
"Curico",0.292067640434341,0.872283430254142,0.278737792322482,0.994869238790362,3
"Curico",-1.50219384732198,-0.299669701454961,-0.943685511798713,-0.433892749067895,3
"Curico",-2.31729028728499,-0.5887468157345,-1.35626355220998,-0.992648727915683,3
"Curico",0.369859439777243,0.782556761385022,0.400144345818072,1.03628136600157,3
"Curico",0.325507184587255,0.712028304025722,0.407263026917442,0.977619542883097,3
"Curico",-0.466330116090024,-0.184105684581292,0.197619108814265,-0.228010470973341,3
"Curico",0.554160380643396,0.45362258722296,1.70382281254216,-0.892120188470038,3
"Curico",-1.25389607090859,-0.884558983511546,-0.539278153040551,-1.54250070386402,3
"Curico",-1.05879125590367,-0.677202403138041,-0.434770383944888,-1.43981788354992,3
"Curico",-0.657221554894755,-0.422849140528978,0.233779590847569,-0.91048882448693,3
"Curico",0.037886630917139,-1.61285258423668,-2.05835206599537,-0.208370053537423,3
"Curico",-0.933099869627765,0.109118297600881,-0.742516671166414,-1.7041056672367,3
"Curico",-0.513832268424138,0.267125364587968,-0.527980819918532,-1.42851622001384,3
"Curico",-0.67786162418281,-0.480504442187286,-1.83502908659245,-1.01823373998132,3
"Curico",-0.394047957120018,-0.431815775796185,-0.76439486769471,-1.08444775220928,3
"Curico",0.0146991391483601,-1.65993211412233,-2.20714524329865,-0.833371745798757,3
"Curico",-1.85934083329308,-0.672145722539421,-1.19223486240203,-1.90476871613838,3
"Curico",0.810718804883587,-1.39048829005458,-1.2429030282095,0.461343387336068,3
"Curico",0.838758855144102,-1.32018852922876,-1.14248277843915,0.0124038385909462,3
"Curico",0.220205485709454,-1.66151231099707,-1.91653800297248,-0.131121614950353,3
"Curico",0.463667979891057,-1.11062284467465,-1.4838587037278,-0.287869121214919,3
"Curico",0.718601771072683,-1.15771113153259,-1.34005027342316,0.315767532764624,3
"Curico",-0.596024710287864,-0.347708669055922,-0.840499411983068,-1.42816663212785,3
"Curico",-0.635783953985064,-0.844175096667474,0.528670505049161,-0.849029996061507,3
"Curico",0.856795207614278,0.946689465152031,2.02970058103253,0.14593191446714,3
"Curico",0.47600083646362,0.768589201235245,1.64311332251977,-0.352624829198911,3
"Curico",0.72931950970413,0.633308651497405,1.89196667106712,-0.0719820889249961,3
"Curico",0.597801145334769,-0.248116323381143,1.84877714440241,-0.236906469045069,3
"Curico",0.540210394564281,0.700305489668302,1.74625940800641,-0.302889146523808,3
"Curico",0.59381742383853,-0.79656507707175,1.85296567882394,-0.163902444217585,3
"Curico",0.494485276441455,-0.794360046964365,1.67969671910918,-0.354938677738461,3
"Curico",-0.460580255870365,-1.50659466302948,0.23879629383124,-1.41002747976862,3
"Curico",0.529508160520786,-0.699651127680525,1.62674408563713,-0.39556529991421,3
"Curico",1.61110064563753,1.84421242545407,2.1099645309024,0.952517452967456,3
"Curico",0.674210670843381,0.918375624163448,1.11924160565463,-0.0210359057039792,3
"Curico",0.800774152339542,1.37884484329516,1.87466515439606,0.403492855296446,3
"Curico",1.11375823572764,1.44436587782097,1.47618442743301,0.415169399667707,3
"Curico",0.65575634339058,1.26089333300341,1.74933274159377,0.227651023488007,3
"Curico",1.01451885236876,1.46348962160535,1.26672932563138,0.32762766127842,3
"Curico",0.338439389343215,0.413546645471336,0.403088121072082,-0.431270078410546,3
"Curico",0.463555605547764,0.163896396037055,0.553329841742028,-0.305424656815347,3
"Curico",0.347083819472888,0.0520808709323727,0.380433014446363,-0.481281943548245,3
"Curico",1.19343588061772,1.44458264267366,1.08591212408872,1.89277653411139,3
"Curico",0.21311382482403,0.231456833924174,0.407260656486637,0.549264814229042,3
"Curico",0.947232959855728,1.2152192637101,0.769512313029055,1.52754710738966,3
"Curico",1.38601960046317,1.79734266790119,0.993595091157139,2.00668258417024,3
"Curico",0.982875626319852,0.891185314962065,1.4288183810126,1.38127046256037,3
"Curico",1.11610227183547,1.36586759632909,0.967545012063436,1.72923743058568,3
"Curico",0.961872869620438,1.39152725369526,0.418480017565568,1.56898495304264,3
"Curico",0.465769788519371,0.41721852148589,0.682727652650711,0.801301334352594,3
"Curico",0.0880569547157362,0.4737076915024,-0.463731027043977,0.629332232627772,3
"Curico",0.759658871677684,1.19432477361899,0.123172372662222,1.36032171906224,3
"Curico",0.631661633643143,0.566787231229458,0.888538575735817,0.964385966071042,3
"Curico",0.762958621598376,1.01328117297654,0.452970164043962,1.30839853926138,3
"Curico",0.874007066013868,1.35958245044189,0.268472921912585,1.48021165620123,3
"Curico",0.562603083990827,0.532408311229657,0.780811543056102,0.899021511418279,3
"Curico",0.822597785044631,1.12976553213208,0.509519590031843,1.38239343093154,3
"Curico",0.702378240194989,0.558425399967123,1.11797638400938,0.727435219801596,3
"Curico",2.02001378552296,2.15726718103925,1.07290541895555,1.52823295570009,3
"Curico",0.774644314506853,1.27520993480639,0.123242261143992,1.37363297809461,3
"Curico",0.476692773680992,0.434784511707566,0.621866239308342,0.80086403733466,3
"Curico",0.540172703766328,0.869316391758728,0.068380876091941,1.07805733311195,3
"Curico",0.693491315163603,1.03938005330425,-0.00469234951441337,1.28178924327917,3
"Curico",1.62382235177018,1.9426345246078,1.27944183116156,2.21498706427961,3
"Curico",0.599700548793669,0.415012099077038,-0.129714978392032,0.966035475546629,3
"Curico",0.325012766185325,-0.114070532852691,0.130227315511048,0.404211963606402,3
"Curico",0.975847570622313,0.693240814919527,0.36844839648717,1.33843698732299,3
"Curico",0.812743226249576,0.417610936675861,0.776952974844228,0.898600814575863,3
"Curico",1.76674385587544,1.33376160928932,1.39760717917754,2.13801789993534,3
"Curico",1.16859727509463,0.747650129749118,1.23439212433293,1.25395813938512,3
"Curico",-0.0646599705203264,0.292215400901326,0.394656857344117,1.14297818987767,3
"Curico",-0.882114580640409,-0.660600708180518,-0.571358666943598,-0.071783998269037,3
"Curico",-0.169770895127601,0.168407028405581,0.169465516148504,1.00350674614243,3
"Curico",-0.324548864805189,-0.274228927590135,0.180014070526864,0.481291314622946,3
"Curico",0.497800243864514,0.80445206486538,1.04649677157458,1.68582770517834,3
"Curico",0.194160300764008,0.303799003066755,0.870618460682382,0.994109885642384,3
"Curico",-0.200789881099789,-0.724034548964431,0.761704713568681,-0.203091223570643,3
"Maule",0.503962508426637,-0.324400166529235,0.498115212065277,0.221835866087438,6
"Maule",0.733593921086316,0.139734009547965,0.059497033799663,0.800292465594821,6
"Maule",0.180207856760361,-1.35124476340113,0.27540264661402,-0.680689733663371,6
"Maule",1.74993595638962,1.32098968027067,0.220966022588413,0.772330186712201,6
"Maule",0.16429444517046,-0.355010544313139,0.356015142275893,-0.00346625130532965,6
"Maule",1.58545378997551,0.683140989895863,0.666730772341383,0.640764375253344,6
"Maule",0.283763139301192,-0.580152724756852,0.249978078258243,-0.498861905206432,6
"Maule",1.19995716143511,0.256734739530008,-0.0333914494774525,-0.0477539548063491,6
"Maule",1.04076037042686,0.372975214150723,0.595639055970733,0.576339853595346,6
"Maule",0.965679746396064,0.150121139978211,1.15812293317107,0.735031361897069,6
"Maule",1.35932508888005,0.992732455160159,1.28833265305565,1.21127990332654,6
"Maule",2.3167465811832,1.78616854600408,1.00219428001398,1.04151447738698,6
"Maule",1.1472027940466,1.52516109111046,0.481621617227044,1.17801372222738,6
"Maule",-2.14684063208042,-1.80174954372856,-1.03204204238993,-2.23764562953609,6
"Maule",0.724002891127952,0.817346890196229,-0.861403381063848,-0.0996700622842571,6
"Maule",-0.00958893257255046,0.304961263033197,0.425334328383874,0.20165150808178,6
"Maule ",1.72472015580141,1.36982137829741,0.791243439176092,0.897601632733305,7
"Maule ",0.92985858545238,0.518746461634571,0.665788391603718,0.159663261927306,7
"Itata",-2.61511689475637,-0.0457701822222684,-0.409008861371862,-2.55331356507592,4
"Itata",-1.3326333099398,-1.83390826357428,-1.07853803983537,-1.84134340614719,4
"Biobio",0.0321366586161215,-0.281504267507446,-0.19966734411396,-0.369679631609425,2
"Biobio",0.00040579477641284,-0.394867385475385,-0.391185121422425,-0.979377946350451,2
"Biobio",0.336641667272721,0.565562724125006,-0.079251829631879,1.08923107250232,2
"Biobio",0.0741282817918292,-0.220610296356265,0.103924340030075,-0.215068380438824,2
"Biobio",0.664873884665994,0.942758798978981,-0.985188009023482,-0.0914452946656815,2
"Biobio",0.62161694160428,0.393868414771539,0.25699873391822,0.270140028680075,2
"Biobio",1.08135306683798,0.523025580221864,-0.444645220419834,0.130472275790518,2
"Biobio",0.24525395276182,-0.282435139375202,-0.143632119485546,-0.680087834641562,2
